00:06:54.936 [TUNER] --- CSV START ---
00:06:54.937 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:10.47029 I:327.93915 D:0.00000),PID_1(P:11.35157 I:352.46927 D:0.00000)
00:06:54.938 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:07:14.765 [TUNER] 958,1000,1944.93,2000.00,2.62,-0.00,2001.89,2000.00,2.06,-0.00
00:07:14.767 [TUNER] 959,1000,1944.93,2000.00,2.62,-0.00,2001.89,2000.00,2.06,-0.00
00:07:14.803 [TUNER] 960,1000,1973.43,2000.00,2.34,-0.00,1974.33,2000.00,2.39,-0.00
00:07:14.806 [TUNER] 961,1000,1973.43,2000.00,2.34,-0.00,1974.33,2000.00,2.39,-0.00
00:07:14.833 [TUNER] 962,1000,1994.52,2000.00,2.12,-0.00,1993.52,2000.00,2.17,-0.00
00:07:14.869 [TUNER] 963,1000,1994.52,2000.00,2.12,-0.00,1993.52,2000.00,2.17,-0.00
00:07:14.869 [TUNER] 964,1000,2042.31,2000.00,1.59,-0.00,1962.48,2000.00,2.55,-0.00
00:07:14.904 [TUNER] 965,1000,2042.31,2000.00,1.59,-0.00,1962.48,2000.00,2.55,-0.00
00:07:14.904 [TUNER] 966,1000,2046.18,2000.00,1.52,-0.00,1992.62,2000.00,2.21,-0.00
00:07:14.938 [TUNER] 967,1000,2046.18,2000.00,1.52,-0.00,1992.62,2000.00,2.21,-0.00
00:07:14.974 [TUNER] 968,1000,2052.72,2000.00,1.42,-0.00,1987.54,2000.00,2.28,-0.00
00:07:15.009 [TUNER] 969,1000,2052.72,2000.00,1.42,-0.00,1987.54,2000.00,2.28,-0.00
00:07:15.009 [TUNER] 970,1000,2009.84,2000.00,1.86,-0.00,2029.85,2000.00,1.78,-0.00
00:07:15.011 [TUNER] 971,1000,2009.84,2000.00,1.86,-0.00,2029.85,2000.00,1.78,-0.00
00:07:15.044 [TUNER] 972,1000,1973.63,2000.00,2.26,-0.00,2048.03,2000.00,1.54,-0.00
00:07:15.078 [TUNER] 973,1000,1973.63,2000.00,2.26,-0.00,2048.03,2000.00,1.54,-0.00
00:07:15.078 [TUNER] 974,1000,1946.75,2000.00,2.57,-0.00,2042.37,2000.00,1.57,-0.00
00:07:15.114 [TUNER] 975,1000,1946.75,2000.00,2.57,-0.00,2042.37,2000.00,1.57,-0.00
00:07:15.114 [TUNER] 976,1000,1957.71,2000.00,2.49,-0.00,1999.84,2000.00,2.06,-0.00
00:07:15.151 [TUNER] 977,1000,1957.71,2000.00,2.49,-0.00,1999.84,2000.00,2.06,-0.00
00:07:15.183 [TUNER] 978,1000,1980.22,2000.00,2.27,-0.00,1977.85,2000.00,2.32,-0.00
00:07:15.184 [TUNER] 979,1000,1980.22,2000.00,2.27,-0.00,1977.85,2000.00,2.32,-0.00
00:07:15.218 [TUNER] 980,1000,2008.54,2000.00,1.96,-0.00,1970.56,2000.00,2.43,-0.00
00:07:15.218 [TUNER] 981,1000,2008.54,2000.00,1.96,-0.00,1970.56,2000.00,2.43,-0.00
00:07:15.253 [TUNER] 982,1000,2022.60,2000.00,1.80,-0.00,1952.70,2000.00,2.66,-0.00
00:07:15.288 [TUNER] 983,1000,2022.60,2000.00,1.80,-0.00,1952.70,2000.00,2.66,-0.00
00:07:15.288 [TUNER] 984,1000,1984.03,2000.00,2.22,-0.00,1988.24,2000.00,2.27,-0.00
00:07:15.324 [TUNER] 985,1000,1984.03,2000.00,2.22,-0.00,1988.24,2000.00,2.27,-0.00
00:07:15.325 [TUNER] 986,1000,2001.27,2000.00,2.03,-0.00,1984.03,2000.00,2.33,-0.00
00:07:15.358 [TUNER] 987,1000,2001.27,2000.00,2.03,-0.00,1984.03,2000.00,2.33,-0.00
00:07:15.394 [TUNER] 988,1000,2001.33,2000.00,2.03,-0.00,2015.02,2000.00,1.96,-0.00
00:07:15.394 [TUNER] 989,1000,2001.33,2000.00,2.03,-0.00,2015.02,2000.00,1.96,-0.00
00:07:15.431 [TUNER] 990,1000,1999.65,2000.00,2.05,-0.00,2000.30,2000.00,2.13,-0.00
00:07:15.431 [TUNER] 991,1000,1999.65,2000.00,2.05,-0.00,2000.30,2000.00,2.13,-0.00
00:07:15.463 [TUNER] 992,1000,1957.08,2000.00,2.52,-0.00,2014.29,2000.00,1.96,-0.00
00:07:15.498 [TUNER] 993,1000,1957.08,2000.00,2.52,-0.00,2014.29,2000.00,1.96,-0.00
00:07:15.499 [TUNER] 994,1000,1960.81,2000.00,2.51,0.00,1999.71,2000.00,2.13,-0.00
00:07:15.535 [TUNER] 995,1000,1960.81,2000.00,2.51,0.00,1999.71,2000.00,2.13,-0.00
00:07:15.536 [TUNER] 996,1000,1984.42,2000.00,2.27,0.00,2006.95,2000.00,2.04,-0.00
00:07:15.567 [TUNER] 997,1000,1984.42,2000.00,2.27,0.00,2006.95,2000.00,2.04,-0.00
00:07:15.604 [TUNER] 998,1000,2034.23,2000.00,1.73,-0.00,2000.71,2000.00,2.11,-0.00
00:07:15.604 [TUNER] 999,1000,2034.23,2000.00,1.73,-0.00,2000.71,2000.00,2.11,-0.00
00:07:15.638 [TUNER] 1000,1000,2050.06,1999.90,1.53,-0.00,1980.46,1999.90,2.35,-0.00
00:07:15.638 [TUNER] 1001,1000,2050.06,1999.70,1.53,-0.00,1980.46,1999.70,2.35,-0.00
00:07:15.674 [TUNER] 1002,1000,2045.41,1999.40,1.54,-0.00,1993.18,1999.40,2.21,-0.00
00:07:15.708 [TUNER] 1003,1000,2045.41,1999.00,1.54,-0.00,1993.18,1999.00,2.21,-0.00
00:07:15.709 [TUNER] 1004,1000,2033.20,1998.50,1.64,-0.00,1979.39,1998.50,2.37,-0.00
00:07:15.745 [TUNER] 1005,1000,2033.20,1997.90,1.64,-0.00,1979.39,1997.90,2.37,-0.00
00:07:15.745 [TUNER] 1006,1000,1985.63,1997.20,2.13,-0.00,2004.44,1997.20,2.06,-0.00
00:07:15.779 [TUNER] 1007,1000,1985.63,1996.40,2.13,-0.00,2004.44,1996.40,2.06,-0.00
00:07:15.813 [TUNER] 1008,1000,1945.86,1995.50,2.56,-0.00,1971.21,1995.50,2.43,-0.00
00:07:15.814 [TUNER] 1009,1000,1945.86,1994.50,2.56,-0.00,1971.21,1994.50,2.43,-0.00
00:07:15.848 [TUNER] 1010,1000,1929.51,1993.40,2.75,-0.00,2008.20,1993.40,1.98,-0.00
00:07:15.848 [TUNER] 1011,1000,1929.51,1992.20,2.75,-0.00,2008.20,1992.20,1.98,-0.00
00:07:15.883 [TUNER] 1012,1000,1955.94,1990.90,2.46,0.00,1987.97,1990.90,2.18,-0.00
00:07:15.919 [TUNER] 1013,1000,1955.94,1989.50,2.46,0.00,1987.97,1989.50,2.18,-0.00
00:07:15.920 [TUNER] 1014,1000,2002.86,1988.00,1.93,0.00,2019.89,1988.00,1.76,-0.00
00:07:15.955 [TUNER] 1015,1000,2002.86,1986.40,1.93,0.00,2019.89,1986.40,1.76,-0.00
00:07:15.956 [TUNER] 1016,1000,2083.34,1984.70,0.98,-0.00,2029.97,1984.70,1.57,-0.00
00:07:15.988 [TUNER] 1017,1000,2083.34,1982.90,0.98,-0.00,2029.97,1982.90,1.57,-0.00
00:07:16.025 [TUNER] 1018,1000,2077.29,1981.00,0.94,-0.00,2005.38,1981.00,1.79,-0.00
00:07:16.026 [TUNER] 1019,1000,2077.29,1979.00,0.94,-0.00,2005.38,1979.00,1.79,-0.00
00:07:16.058 [TUNER] 1020,1000,2048.40,1976.90,1.15,-0.00,1989.15,1976.90,1.91,-0.00
00:07:16.059 [TUNER] 1021,1000,2048.40,1974.70,1.15,-0.00,1989.15,1974.70,1.91,-0.00
00:07:16.094 [TUNER] 1022,1000,2008.10,1972.40,1.50,-0.00,1976.17,1972.40,2.00,-0.00
00:07:16.129 [TUNER] 1023,1000,2008.10,1970.00,1.50,-0.00,1976.17,1970.00,2.00,-0.00
00:07:16.131 [TUNER] 1024,1000,1981.02,1967.50,1.72,-0.00,1967.50,1967.50,2.04,-0.00
00:07:16.164 [TUNER] 1025,1000,1981.02,1964.90,1.72,-0.00,1967.50,1964.90,2.04,-0.00
00:07:16.164 [TUNER] 1026,1000,1966.22,1962.20,1.81,-0.00,1943.38,1962.20,2.26,-0.00
00:07:16.198 [TUNER] 1027,1000,1966.22,1959.40,1.81,-0.00,1943.38,1959.40,2.26,-0.00
00:07:16.233 [TUNER] 1028,1000,1945.80,1956.50,1.96,-0.00,1960.17,1956.50,2.00,-0.00
00:07:16.233 [TUNER] 1029,1000,1945.80,1953.50,1.96,-0.00,1960.17,1953.50,2.00,-0.00
00:07:16.270 [TUNER] 1030,1000,1956.94,1950.40,1.77,-0.00,1944.39,1950.40,2.11,-0.00
00:07:16.270 [TUNER] 1031,1000,1956.94,1947.20,1.77,-0.00,1944.39,1947.20,2.11,-0.00
00:07:16.304 [TUNER] 1032,1000,1933.22,1943.90,1.95,-0.00,1985.02,1943.90,1.53,-0.00
00:07:16.341 [TUNER] 1033,1000,1933.22,1940.50,1.95,-0.00,1985.02,1940.50,1.53,-0.00
00:07:16.342 [TUNER] 1034,1000,1969.22,1937.00,1.48,-0.00,1967.71,1937.00,1.62,-0.00
00:07:16.373 [TUNER] 1035,1000,1969.22,1933.40,1.48,-0.00,1967.71,1933.40,1.62,-0.00
00:07:16.374 [TUNER] 1036,1000,1944.76,1929.70,1.64,-0.00,1965.89,1929.70,1.53,-0.00
00:07:16.408 [TUNER] 1037,1000,1944.76,1925.90,1.64,-0.00,1965.89,1925.90,1.53,-0.00
00:07:16.443 [TUNER] 1038,1000,1961.27,1922.00,1.35,-0.00,1962.71,1922.00,1.44,-0.00
00:07:16.444 [TUNER] 1039,1000,1961.27,1918.00,1.35,-0.00,1962.71,1918.00,1.44,-0.00
00:07:16.478 [TUNER] 1040,1000,1919.50,1913.90,1.69,-0.00,1930.96,1913.90,1.69,-0.00
00:07:16.481 [TUNER] 1041,1000,1919.50,1909.70,1.69,-0.00,1930.96,1909.70,1.69,-0.00
00:07:16.513 [TUNER] 1042,1000,1889.64,1905.40,1.92,-0.00,1962.10,1905.40,1.19,-0.00
00:07:16.548 [TUNER] 1043,1000,1889.64,1901.00,1.92,-0.00,1962.10,1901.00,1.19,-0.00
00:07:16.549 [TUNER] 1044,1000,1906.93,1896.50,1.63,-0.00,1932.10,1896.50,1.40,-0.00
00:07:16.583 [TUNER] 1045,1000,1906.93,1891.90,1.63,-0.00,1932.10,1891.90,1.40,-0.00
00:07:16.584 [TUNER] 1046,1000,1855.41,1887.20,2.08,-0.00,1935.68,1887.20,1.21,-0.00
00:07:16.618 [TUNER] 1047,1000,1855.41,1882.40,2.08,-0.00,1935.68,1882.40,1.21,-0.00
00:07:16.654 [TUNER] 1048,1000,1864.02,1877.50,1.89,-0.00,1900.74,1877.50,1.47,-0.00
00:07:16.654 [TUNER] 1049,1000,1864.02,1872.50,1.89,-0.00,1900.74,1872.50,1.47,-0.00
00:07:16.688 [TUNER] 1050,1000,1869.19,1867.40,1.72,-0.00,1883.11,1867.40,1.53,-0.00
00:07:16.688 [TUNER] 1051,1000,1869.19,1862.20,1.72,-0.00,1883.11,1862.20,1.53,-0.00
00:07:16.726 [TUNER] 1052,1000,1902.53,1856.90,1.22,-0.00,1884.46,1856.90,1.37,-0.00
00:07:16.759 [TUNER] 1053,1000,1902.53,1851.50,1.22,-0.00,1884.46,1851.50,1.37,-0.00
00:07:16.760 [TUNER] 1054,1000,1925.77,1846.00,0.80,-0.00,1856.33,1846.00,1.55,-0.00
00:07:16.793 [TUNER] 1055,1000,1925.77,1840.40,0.80,-0.00,1856.33,1840.40,1.55,-0.00
00:07:16.794 [TUNER] 1056,1000,1901.41,1834.70,0.88,-0.00,1881.94,1834.70,1.08,-0.00
00:07:16.830 [TUNER] 1057,1000,1901.41,1828.90,0.88,-0.00,1881.94,1828.90,1.08,-0.00
00:07:16.831 [TUNER] 1058,1000,1880.20,1823.00,0.93,-0.00,1854.32,1823.00,1.23,-0.00
00:07:16.864 [TUNER] 1059,1000,1880.20,1817.00,0.93,-0.00,1854.32,1817.00,1.23,-0.00
00:07:16.898 [TUNER] 1060,1000,1863.23,1810.90,0.93,-0.00,1868.30,1810.90,0.88,-0.00
00:07:16.899 [TUNER] 1061,1000,1863.23,1804.70,0.93,-0.00,1868.30,1804.70,0.88,-0.00
00:07:16.933 [TUNER] 1062,1000,1847.94,1798.40,0.92,-0.00,1851.99,1798.40,0.88,-0.00
00:07:16.933 [TUNER] 1063,1000,1847.94,1792.00,0.92,-0.00,1851.99,1792.00,0.88,-0.00
00:07:16.967 [TUNER] 1064,1000,1820.25,1785.50,1.04,-0.00,1837.23,1785.50,0.85,-0.00
00:07:16.968 [TUNER] 1065,1000,1820.25,1778.90,1.04,-0.00,1837.23,1778.90,0.85,-0.00
00:07:17.003 [TUNER] 1066,1000,1820.43,1772.20,0.85,-0.00,1830.58,1772.20,0.72,-0.00
00:07:17.038 [TUNER] 1067,1000,1820.43,1765.40,0.85,-0.00,1830.58,1765.40,0.72,-0.00
00:07:17.038 [TUNER] 1068,1000,1811.98,1758.50,0.75,-0.00,1778.87,1758.50,1.12,-0.00
00:07:17.074 [TUNER] 1069,1000,1811.98,1751.50,0.75,-0.00,1778.87,1751.50,1.12,-0.00
00:07:17.075 [TUNER] 1070,1000,1789.76,1744.40,0.79,-0.00,1759.83,1744.40,1.15,-0.00
00:07:17.109 [TUNER] 1071,1000,1789.76,1737.20,0.79,-0.00,1759.83,1737.20,1.15,-0.00
00:07:17.109 [TUNER] 1072,1000,1768.55,1729.90,0.82,-0.00,1734.30,1729.90,1.26,-0.00
00:07:17.142 [TUNER] 1073,1000,1768.55,1722.50,0.82,-0.00,1734.30,1722.50,1.26,-0.00
00:07:17.178 [TUNER] 1074,1000,1706.91,1715.00,1.30,-0.00,1689.82,1715.00,1.60,-0.00
00:07:17.180 [TUNER] 1075,1000,1706.91,1707.40,1.30,-0.00,1689.82,1707.40,1.60,-0.00
00:07:17.214 [TUNER] 1076,1000,1642.13,1699.70,1.84,-0.00,1683.44,1699.70,1.49,-0.00
00:07:17.214 [TUNER] 1077,1000,1642.13,1691.90,1.84,-0.00,1683.44,1691.90,1.49,-0.00
00:07:17.248 [TUNER] 1078,1000,1638.42,1684.00,1.73,-0.00,1659.44,1684.00,1.59,-0.00
00:07:17.249 [TUNER] 1079,1000,1638.42,1676.00,1.73,-0.00,1659.44,1676.00,1.59,-0.00
00:07:17.283 [TUNER] 1080,1000,1661.22,1667.90,1.31,-0.00,1674.60,1667.90,1.22,-0.00
00:07:17.318 [TUNER] 1081,1000,1661.22,1659.70,1.31,-0.00,1674.60,1659.70,1.22,-0.00
00:07:17.319 [TUNER] 1082,1000,1694.92,1651.40,0.74,-0.00,1717.65,1651.40,0.48,-0.00
00:07:17.353 [TUNER] 1083,1000,1694.92,1643.00,0.74,-0.00,1717.65,1643.00,0.48,-0.00
00:07:17.354 [TUNER] 1084,1000,1744.22,1634.50,-0.04,-0.00,1709.14,1634.50,0.31,-0.00
00:07:17.389 [TUNER] 1085,1000,1744.22,1625.90,-0.04,-0.00,1709.14,1625.90,0.31,-0.00
00:07:17.389 [TUNER] 1086,1000,1706.34,1617.20,0.09,-0.00,1695.46,1617.20,0.20,-0.00
00:07:17.425 [TUNER] 1087,1000,1706.34,1608.40,0.09,-0.00,1695.46,1608.40,0.20,-0.00
00:07:17.459 [TUNER] 1088,1000,1688.07,1599.50,0.03,-0.00,1631.26,1599.50,0.69,-0.00
00:07:17.460 [TUNER] 1089,1000,1688.07,1590.50,0.03,-0.00,1631.26,1590.50,0.69,-0.00
00:07:17.494 [TUNER] 1090,1000,1642.53,1581.40,0.25,-0.00,1536.95,1581.40,1.57,-0.00
00:07:17.496 [TUNER] 1091,1000,1642.53,1572.20,0.25,-0.00,1536.95,1572.20,1.57,-0.00
00:07:17.529 [TUNER] 1092,1000,1606.09,1562.90,0.40,-0.00,1513.04,1562.90,1.64,-0.00
00:07:17.564 [TUNER] 1093,1000,1606.09,1553.50,0.40,-0.00,1513.04,1553.50,1.64,-0.00
00:07:17.564 [TUNER] 1094,1000,1566.63,1544.00,0.58,-0.00,1555.76,1544.00,0.92,-0.00
00:07:17.598 [TUNER] 1095,1000,1566.63,1534.40,0.58,-0.00,1555.76,1534.40,0.92,-0.00
00:07:17.599 [TUNER] 1096,1000,1509.30,1524.70,0.97,-0.00,1572.76,1524.70,0.45,-0.00
00:07:17.636 [TUNER] 1097,1000,1509.30,1514.90,0.97,-0.00,1572.76,1514.90,0.45,-0.00
00:07:17.637 [TUNER] 1098,1000,1401.58,1505.00,1.94,-0.00,1588.07,1505.00,-0.02,-0.00
00:07:17.668 [TUNER] 1099,1000,1401.58,1495.00,1.94,-0.00,1588.07,1495.00,-0.02,-0.00
00:07:17.705 [TUNER] 1100,1000,1311.97,1484.90,2.76,-0.00,1559.09,1484.90,0.01,-0.00
00:07:17.706 [TUNER] 1101,1000,1311.97,1474.70,2.76,-0.00,1559.09,1474.70,0.01,-0.00
00:07:17.738 [TUNER] 1102,1000,1341.64,1464.40,2.29,-0.00,1506.70,1464.40,0.32,-0.00
00:07:17.738 [TUNER] 1103,1000,1341.64,1454.00,2.29,-0.00,1506.70,1454.00,0.32,-0.00
00:07:17.774 [TUNER] 1104,1000,1430.67,1443.50,1.13,-0.00,1492.28,1443.50,0.19,-0.00
00:07:17.775 [TUNER] 1105,1000,1501.54,1432.90,0.24,-0.00,1471.87,1432.90,0.28,-0.00
00:07:17.808 [TUNER] 1106,1000,1501.54,1422.20,0.24,-0.00,1471.87,1422.20,0.28,-0.00
00:07:17.843 [TUNER] 1107,1000,1600.02,1411.40,-1.16,-0.00,1449.08,1411.40,0.24,-0.00
00:07:17.844 [TUNER] 1108,1000,1600.02,1400.50,-1.16,-0.00,1449.08,1400.50,0.24,-0.00
00:07:17.878 [TUNER] 1109,1000,1554.90,1389.50,-1.05,-0.00,1447.90,1389.50,-0.05,-0.00
00:07:17.881 [TUNER] 1110,1000,1554.90,1378.40,-1.05,-0.00,1447.90,1378.40,-0.05,-0.00
00:07:17.913 [TUNER] 1111,1000,1463.83,1367.20,-0.41,-0.00,1460.70,1367.20,-0.54,-0.00
00:07:17.914 [TUNER] 1112,1000,1389.23,1355.90,0.23,-0.00,1444.68,1355.90,-0.53,-0.00
00:07:17.950 [TUNER] 1113,1000,1389.23,1344.50,0.23,-0.00,1444.68,1344.50,-0.53,-0.00
00:07:17.983 [TUNER] 1114,1000,1321.83,1333.00,0.68,-0.00,1412.76,1333.00,-0.51,-0.00
00:07:17.984 [TUNER] 1115,1000,1321.83,1321.40,0.68,-0.00,1412.76,1321.40,-0.51,-0.00
00:07:18.018 [TUNER] 1116,1000,1284.25,1309.70,0.82,-0.00,1399.94,1309.70,-0.71,-0.00
00:07:18.019 [TUNER] 1117,1000,1284.25,1297.90,0.82,-0.00,1399.94,1297.90,-0.71,-0.00
00:07:18.055 [TUNER] 1118,1000,1262.77,1286.00,0.79,-0.00,1410.31,1286.00,-1.21,-0.00
00:07:18.055 [TUNER] 1119,1000,1262.77,1274.00,0.79,-0.00,1410.31,1274.00,-1.21,-0.00
00:07:18.089 [TUNER] 1120,1000,1302.29,1262.00,0.07,-0.00,1358.46,1262.00,-0.98,-0.00
00:07:18.125 [TUNER] 1121,1000,1302.29,1250.00,0.07,-0.00,1358.46,1250.00,-0.98,-0.00
00:07:18.125 [TUNER] 1122,1000,1318.44,1238.00,-0.42,-0.00,1279.19,1238.00,-0.41,-0.00
00:07:18.160 [TUNER] 1123,1000,1318.44,1226.00,-0.42,-0.00,1279.19,1226.00,-0.41,-0.00
00:07:18.160 [TUNER] 1124,1000,1264.35,1214.00,-0.17,-0.00,1186.57,1214.00,0.37,-0.00
00:07:18.193 [TUNER] 1125,1000,1264.35,1202.00,-0.17,-0.00,1186.57,1202.00,0.37,-0.00
00:07:18.195 [TUNER] 1126,1000,1190.16,1190.00,0.33,-0.00,1115.91,1190.00,0.92,-0.00
00:07:18.229 [TUNER] 1127,1000,1190.16,1178.00,0.33,-0.00,1115.91,1178.00,0.92,-0.00
00:07:18.263 [TUNER] 1128,1000,1113.63,1166.00,0.89,-0.00,1086.87,1166.00,1.01,-0.00
00:07:18.264 [TUNER] 1129,1000,1113.63,1154.00,0.89,-0.00,1086.87,1154.00,1.01,-0.00
00:07:18.299 [TUNER] 1130,1000,1090.20,1142.00,0.90,-0.00,1082.53,1142.00,0.81,-0.00
00:07:18.299 [TUNER] 1131,1000,1090.20,1130.00,0.90,-0.00,1082.53,1130.00,0.81,-0.00
00:07:18.333 [TUNER] 1132,1000,1076.61,1118.00,0.79,-0.00,1147.79,1118.00,-0.25,-0.00
00:07:18.334 [TUNER] 1133,1000,1076.61,1106.00,0.79,-0.00,1147.79,1106.00,-0.25,-0.00
00:07:18.369 [TUNER] 1134,1000,1096.66,1094.00,0.31,-0.00,1179.38,1094.00,-0.96,-0.00
00:07:18.402 [TUNER] 1135,1000,1096.66,1082.00,0.31,-0.00,1179.38,1082.00,-0.96,-0.00
00:07:18.402 [TUNER] 1136,1000,1123.01,1070.00,-0.28,-0.00,1153.10,1070.00,-1.02,-0.00
00:07:18.437 [TUNER] 1137,1000,1123.01,1058.00,-0.28,-0.00,1153.10,1058.00,-1.02,-0.00
00:07:18.437 [TUNER] 1138,1000,1130.35,1046.00,-0.69,-0.00,1094.29,1046.00,-0.68,-0.00
00:07:18.480 [TUNER] 1139,1000,1130.35,1034.00,-0.69,-0.00,1094.29,1034.00,-0.68,-0.00
00:07:18.484 [TUNER] 1140,1000,1129.34,1022.00,-1.02,-0.00,1040.36,1022.00,-0.38,-0.00
00:07:18.506 [TUNER] 1141,1000,1129.34,1010.00,-1.02,-0.00,1040.36,1010.00,-0.38,-0.00
00:07:18.541 [TUNER] 1142,1000,1126.82,998.00,-1.36,-0.00,1009.25,998.00,-0.33,-0.00
00:07:18.542 [TUNER] 1143,1000,1126.82,986.00,-1.36,-0.00,1009.25,986.00,-0.33,-0.00
00:07:18.577 [TUNER] 1144,1000,1095.60,974.00,-1.38,-0.00,1022.16,974.00,-0.81,-0.00
00:07:18.577 [TUNER] 1145,1000,1095.60,962.00,-1.38,-0.00,1022.16,962.00,-0.81,-0.00
00:07:18.612 [TUNER] 1146,1000,1032.82,950.00,-1.06,-0.00,1006.71,950.00,-0.97,-0.00
00:07:18.646 [TUNER] 1147,1000,1032.82,938.00,-1.06,-0.00,1006.71,938.00,-0.97,-0.00
00:07:18.647 [TUNER] 1148,1000,936.21,926.00,-0.33,-0.00,980.61,926.00,-1.01,-0.00
00:07:18.685 [TUNER] 1149,1000,936.21,914.00,-0.33,-0.00,980.61,914.00,-1.01,-0.00
00:07:18.685 [TUNER] 1150,1000,841.75,902.00,0.43,-0.00,940.83,902.00,-0.88,-0.00
00:07:18.717 [TUNER] 1151,1000,841.75,890.00,0.43,-0.00,940.83,890.00,-0.88,-0.00
00:07:18.717 [TUNER] 1152,1000,819.43,878.00,0.42,-0.00,907.29,878.00,-0.81,-0.00
00:07:18.752 [TUNER] 1153,1000,819.43,866.00,0.42,-0.00,907.29,866.00,-0.81,-0.00
00:07:18.786 [TUNER] 1154,1000,865.15,854.00,-0.34,-0.00,878.74,854.00,-0.80,-0.00
00:07:18.787 [TUNER] 1155,1000,865.15,842.00,-0.34,-0.00,878.74,842.00,-0.80,-0.00
00:07:18.821 [TUNER] 1156,1000,944.67,830.00,-1.52,-0.00,855.90,830.00,-0.86,-0.00
00:07:18.822 [TUNER] 1157,1000,944.67,818.00,-1.52,-0.00,855.90,818.00,-0.86,-0.00
00:07:18.856 [TUNER] 1158,1000,992.83,806.00,-2.43,-0.00,822.16,806.00,-0.78,-0.00
00:07:18.857 [TUNER] 1159,1000,992.83,794.00,-2.43,-0.00,822.16,794.00,-0.78,-0.00
00:07:18.893 [TUNER] 1160,1000,957.48,782.00,-2.44,-0.00,762.53,782.00,-0.39,-0.00
00:07:18.927 [TUNER] 1161,1000,957.48,770.00,-2.44,-0.00,762.53,770.00,-0.39,-0.00
00:07:18.928 [TUNER] 1162,1000,874.22,758.00,-1.92,-0.00,689.06,758.00,0.20,-0.00
00:07:18.961 [TUNER] 1163,1000,874.22,746.00,-1.92,-0.00,689.06,746.00,0.20,-0.00
00:07:18.962 [TUNER] 1164,1000,762.95,734.00,-1.05,-0.00,673.23,734.00,0.13,-0.00
00:07:18.998 [TUNER] 1165,1000,762.95,722.00,-1.05,-0.00,673.23,722.00,0.13,-0.00
00:07:18.998 [TUNER] 1166,1000,639.56,710.00,0.01,-0.00,705.23,710.00,-0.53,-0.00
00:07:19.033 [TUNER] 1167,1000,639.56,698.10,0.01,-0.00,705.23,698.10,-0.53,-0.00
00:07:19.069 [TUNER] 1168,1000,554.60,686.30,0.71,-0.00,760.05,686.30,-1.50,-0.00
00:07:19.069 [TUNER] 1169,1000,554.60,674.60,0.71,-0.00,760.05,674.60,-1.50,-0.00
00:07:19.102 [TUNER] 1170,1000,582.84,663.00,0.20,-0.00,783.28,663.00,-2.13,-0.00
00:07:19.104 [TUNER] 1171,1000,582.84,651.50,0.20,-0.00,783.28,651.50,-2.13,-0.00
00:07:19.139 [TUNER] 1172,1000,651.83,640.10,-0.79,-0.00,724.55,640.10,-1.81,-0.00
00:07:19.139 [TUNER] 1173,1000,651.83,628.80,-0.79,-0.00,724.55,628.80,-1.81,-0.00
00:07:19.172 [TUNER] 1174,1000,725.91,617.60,-1.90,-0.00,629.47,617.60,-1.01,-0.00
00:07:19.210 [TUNER] 1175,1000,725.91,606.50,-1.90,-0.00,629.47,606.50,-1.01,-0.00
00:07:19.210 [TUNER] 1176,1000,768.00,595.50,-2.70,-0.00,524.19,595.50,-0.04,-0.00
00:07:19.242 [TUNER] 1177,1000,768.00,584.60,-2.70,-0.00,524.19,584.60,-0.04,-0.00
00:07:19.243 [TUNER] 1178,1000,722.63,573.80,-2.57,-0.01,419.35,573.80,0.99,-0.00
00:07:19.277 [TUNER] 1179,1000,722.63,563.10,-2.57,-0.01,419.35,563.10,0.99,-0.00
00:07:19.277 [TUNER] 1180,1000,593.57,552.50,-1.49,-0.01,337.20,552.50,1.81,-0.00
00:07:19.314 [TUNER] 1181,1000,593.57,542.00,-1.49,-0.01,337.20,542.00,1.81,-0.00
00:07:19.348 [TUNER] 1182,1000,457.68,531.60,-0.26,-0.01,367.69,531.60,1.32,-0.00
00:07:19.349 [TUNER] 1183,1000,457.68,521.30,-0.26,-0.01,367.69,521.30,1.32,-0.00
00:07:19.382 [TUNER] 1184,1000,324.91,511.10,1.01,-0.00,502.04,511.10,-0.45,-0.00
00:07:19.383 [TUNER] 1185,1000,225.60,501.00,2.03,-0.00,617.89,501.00,-1.93,-0.00
00:07:19.416 [TUNER] 1186,1000,225.60,491.00,2.03,-0.00,617.89,491.00,-1.93,-0.00
00:07:19.417 [TUNER] 1187,1000,218.30,481.10,2.05,-0.00,683.39,481.10,-3.06,-0.00
00:07:19.453 [TUNER] 1188,1000,218.30,471.30,2.05,-0.00,683.39,471.30,-3.06,-0.00
00:07:19.486 [TUNER] 1189,1000,358.47,461.60,0.42,-0.00,624.03,461.60,-2.74,-0.00
00:07:19.487 [TUNER] 1190,1000,358.47,452.00,0.42,-0.00,624.03,452.00,-2.74,-0.00
00:07:19.522 [TUNER] 1191,1000,522.15,442.50,-1.56,-0.00,535.30,442.50,-2.04,-0.00
00:07:19.522 [TUNER] 1192,1000,522.15,433.10,-1.56,-0.00,535.30,433.10,-2.04,-0.00
00:07:19.556 [TUNER] 1193,1000,613.58,423.80,-2.86,-0.00,428.24,423.80,-1.05,-0.00
